phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2345,60,522,55,1823,5,0.990512333965844,0.0292864749733759,0.222601279317697,0.990512333965844,2345,2405,0.00701147822256238,1.02039613998237,0.05,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2146,259,496,228,1650,31,0.941176470588235,0.121405750798722,0.231127679403541,0.941176470588235,2146,2405,2.1963137661298e-05,1.07122994652406,0.2,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1977,428,475,376,1502,52,0.901328273244782,0.200212992545261,0.240263024785028,0.901328273244782,1977,2405,1.71503365625919e-08,1.12696038425679,0.3,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1768,637,441,551,1327,86,0.836812144212524,0.293397231096912,0.249434389140272,0.836812144212524,1768,2405,6.60693518364325e-10,1.18427521238216,0.4,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1543,862,411,746,1132,116,0.77988614800759,0.397231096911608,0.266364225534673,0.77988614800759,1543,2405,1.88573549812471e-14,1.29383938688892,0.5,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1274,1131,366,970,908,161,0.69449715370019,0.516506922257721,0.287284144427002,0.69449715370019,1274,2405,4.95533205785607e-18,1.43641591921691,0.6,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,997,1408,299,1180,698,228,0.567362428842505,0.628328008519702,0.299899699097292,0.567362428842505,997,2405,1.24908575415408e-15,1.52651381284559,0.7,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,703,1702,231,1406,472,296,0.438330170777989,0.748668796592119,0.328591749644381,0.438330170777989,703,2405,5.78279882369502e-16,1.7440340269514,0.8,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,362,2043,141,1657,221,386,0.267552182163188,0.882321618743344,0.389502762430939,0.267552182163188,362,2405,1.19296220759306e-15,2.273588226708,0.9,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,191,2214,84,1771,107,443,0.159392789373814,0.943024494142705,0.43979057591623,0.159392789373814,191,2405,1.02773445545851e-12,2.79756690134601,0.95,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,48,2357,28,1858,20,499,0.0531309297912714,0.989350372736954,0.583333333333333,0.0531309297912714,48,2405,3.51355705083343e-08,4.98899430740038,0.99,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.640337635621084,0.61331872935023,0.667356541891937,0.0137854095707754
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.641396030740442,0.614621409067232,0.668170652413652,0.0136607722817382
