phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.01,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.05,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.2,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.3,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.4,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.5,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.6,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.7,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,19,2386,9,1868,10,518,0.0170777988614801,0.994675186368477,0.473684210526316,0.0170777988614801,19,2405,0.0120152984142752,3.20721062618596,0.8,0.505876492614979,0.500100864423197,0.51165212080676,0.00294680322564031
