phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1425,980,385,838,1040,142,0.730550284629981,0.446219382321619,0.270175438596491,0.730550284629981,1425,2405,1.24283944156425e-13,1.31920522551452,0.01,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1425,980,385,838,1040,142,0.730550284629981,0.446219382321619,0.270175438596491,0.730550284629981,1425,2405,1.24283944156425e-13,1.31920522551452,0.05,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1425,980,385,838,1040,142,0.730550284629981,0.446219382321619,0.270175438596491,0.730550284629981,1425,2405,1.24283944156425e-13,1.31920522551452,0.2,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1425,980,385,838,1040,142,0.730550284629981,0.446219382321619,0.270175438596491,0.730550284629981,1425,2405,1.24283944156425e-13,1.31920522551452,0.3,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1425,980,385,838,1040,142,0.730550284629981,0.446219382321619,0.270175438596491,0.730550284629981,1425,2405,1.24283944156425e-13,1.31920522551452,0.4,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1425,980,385,838,1040,142,0.730550284629981,0.446219382321619,0.270175438596491,0.730550284629981,1425,2405,1.24283944156425e-13,1.31920522551452,0.5,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1188,1217,347,1037,841,180,0.658444022770398,0.552183173588924,0.292087542087542,0.658444022770398,1188,2405,9.12565091300926e-18,1.47034230055031,0.6,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,920,1485,284,1242,636,243,0.538899430740038,0.661341853035144,0.308695652173913,0.538899430740038,920,2405,1.93444291381584e-16,1.59127850775124,0.7,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,626,1779,210,1462,416,317,0.398481973434535,0.778487752928648,0.335463258785943,0.398481973434535,626,2405,2.15804189544133e-15,1.79891621661071,0.8,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,343,2062,129,1664,214,398,0.244781783681214,0.88604898828541,0.376093294460641,0.244781783681214,343,2405,8.10945528798945e-13,2.14813172781926,0.9,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,176,2229,79,1781,97,448,0.149905123339658,0.948349307774228,0.448863636363636,0.149905123339658,176,2405,1.90695945415412e-12,2.9022868209472,0.95,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,27,2378,13,1864,14,514,0.0246679316888046,0.992545260915868,0.481481481481482,0.0246679316888046,27,2405,0.00338458413157529,3.30902683654107,0.99,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1,2404,1,1878,0,526,0.00189753320683112,1,1,0.00189753320683112,1,2405,0.219126819126819,Inf,1,0.632754070400705,0.605937091848818,0.659571048952592,0.0136823833312325
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1345,1060,386,919,959,141,0.732447817836812,0.489350372736954,0.286988847583643,0.732447817836812,1345,2405,3.23960485968781e-20,1.43434515317782,0.01,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1345,1060,386,919,959,141,0.732447817836812,0.489350372736954,0.286988847583643,0.732447817836812,1345,2405,3.23960485968781e-20,1.43434515317782,0.05,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1345,1060,386,919,959,141,0.732447817836812,0.489350372736954,0.286988847583643,0.732447817836812,1345,2405,3.23960485968781e-20,1.43434515317782,0.2,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1345,1060,386,919,959,141,0.732447817836812,0.489350372736954,0.286988847583643,0.732447817836812,1345,2405,3.23960485968781e-20,1.43434515317782,0.3,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1345,1060,386,919,959,141,0.732447817836812,0.489350372736954,0.286988847583643,0.732447817836812,1345,2405,3.23960485968781e-20,1.43434515317782,0.4,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1345,1060,386,919,959,141,0.732447817836812,0.489350372736954,0.286988847583643,0.732447817836812,1345,2405,3.23960485968781e-20,1.43434515317782,0.5,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1147,1258,343,1074,804,184,0.650853889943074,0.571884984025559,0.299040976460331,0.650853889943074,1147,2405,1.38230226257063e-19,1.52027811606106,0.6,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,908,1497,288,1258,620,239,0.546489563567362,0.66986155484558,0.317180616740088,0.546489563567362,908,2405,4.56600235728584e-19,1.65533451674114,0.7,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,646,1759,223,1455,423,304,0.42314990512334,0.774760383386582,0.345201238390093,0.42314990512334,646,2405,1.79010868545911e-18,1.87866553622135,0.8,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,327,2078,145,1696,182,382,0.275142314990512,0.903088391906283,0.443425076452599,0.275142314990512,327,2405,1.04218069471402e-22,2.83910586567133,0.9,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,166,2239,88,1800,78,439,0.166982922201139,0.958466453674122,0.530120481927711,0.166982922201139,166,2405,6.61317036124139e-20,4.02043497299664,0.95,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,30,2375,17,1865,13,510,0.032258064516129,0.99307774227902,0.566666666666667,0.032258064516129,30,2405,3.26328676325827e-05,4.66004962779156,0.99,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.651725360864742,0.625302461492787,0.678148260236697,0.0134813188305375
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.647829759544754,0.621515198765186,0.674144320324322,0.0134260430227972
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1332,1073,380,926,952,147,0.721062618595826,0.49307774227902,0.285285285285285,0.721062618595826,1332,2405,9.0634448267974e-19,1.42243235054933,0.01,0.647829759544754,0.621515198765186,0.674144320324322,0.0134260430227972
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1332,1073,380,926,952,147,0.721062618595826,0.49307774227902,0.285285285285285,0.721062618595826,1332,2405,9.0634448267974e-19,1.42243235054933,0.05,0.647829759544754,0.621515198765186,0.674144320324322,0.0134260430227972
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1332,1073,380,926,952,147,0.721062618595826,0.49307774227902,0.285285285285285,0.721062618595826,1332,2405,9.0634448267974e-19,1.42243235054933,0.2,0.647829759544754,0.621515198765186,0.674144320324322,0.0134260430227972
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1332,1073,380,926,952,147,0.721062618595826,0.49307774227902,0.285285285285285,0.721062618595826,1332,2405,9.0634448267974e-19,1.42243235054933,0.3,0.647829759544754,0.621515198765186,0.674144320324322,0.0134260430227972
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1332,1073,380,926,952,147,0.721062618595826,0.49307774227902,0.285285285285285,0.721062618595826,1332,2405,9.0634448267974e-19,1.42243235054933,0.4,0.647829759544754,0.621515198765186,0.674144320324322,0.0134260430227972
