phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2109,296,487,256,1622,40,0.924098671726755,0.136315228966986,0.230915125651968,0.924098671726755,2109,2405,0.000122045516674525,1.06994901695613,0.01,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2109,296,487,256,1622,40,0.924098671726755,0.136315228966986,0.230915125651968,0.924098671726755,2109,2405,0.000122045516674525,1.06994901695613,0.05,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2109,296,487,256,1622,40,0.924098671726755,0.136315228966986,0.230915125651968,0.924098671726755,2109,2405,0.000122045516674525,1.06994901695613,0.2,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1899,506,460,439,1439,67,0.872865275142315,0.233759318423855,0.242232754081095,0.872865275142315,1899,2405,4.4210274983998e-08,1.13915287471666,0.3,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1685,720,431,624,1254,96,0.817836812144213,0.332268370607029,0.255786350148368,0.817836812144213,1685,2405,8.88856773177208e-12,1.22479867081884,0.4,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1459,946,400,819,1059,127,0.759013282732448,0.436102236421725,0.274160383824537,0.759013282732448,1459,2405,1.23077800275437e-16,1.34601222376916,0.5,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1198,1207,347,1027,851,180,0.658444022770398,0.546858359957402,0.289649415692821,0.658444022770398,1198,2405,7.49977579032905e-17,1.4530644826825,0.6,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,925,1480,290,1243,635,237,0.550284629981025,0.661874334398296,0.313513513513514,0.550284629981025,925,2405,2.50756999199296e-18,1.62745596079427,0.7,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,631,1774,213,1460,418,314,0.404174573055029,0.777422790202343,0.337559429477021,0.404174573055029,631,2405,5.81909394919359e-16,1.81588480429986,0.8,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,349,2056,132,1661,217,395,0.250474383301708,0.884451544195953,0.378223495702006,0.250474383301708,349,2405,2.40320998756261e-13,2.16769996239911,0.9,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,180,2225,85,1783,95,442,0.161290322580645,0.949414270500533,0.472222222222222,0.161290322580645,180,2405,6.17529186252077e-15,3.18845500848896,0.95,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,29,2376,15,1864,14,512,0.0284629981024668,0.992545260915868,0.517241379310345,0.0284629981024668,29,2405,0.000376497360223781,3.81810788831662,0.99,0.640986313107125,0.613869925472476,0.668102700741774,0.0138351458743832
