phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2371,34,521,28,1850,6,0.988614800759013,0.0149094781682641,0.219738506959089,0.988614800759013,2371,2405,0.678155696360825,1.0035776193651,0.01,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2274,131,500,104,1774,27,0.94876660341556,0.0553780617678381,0.219876868953386,0.94876660341556,2274,2405,0.827984919671031,1.00438764442752,0.05,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1823,582,399,454,1424,128,0.757115749525617,0.24174653887114,0.218869994514536,0.757115749525617,1823,2405,0.954156176019894,0.998499562927744,0.2,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1524,881,332,686,1192,195,0.629981024667932,0.365282215122471,0.217847769028871,0.629981024667932,1524,2405,0.838064808566847,0.992537218394611,0.3,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1233,1172,276,921,957,251,0.523719165085389,0.490415335463259,0.223844282238443,0.523719165085389,1233,2405,0.587619685942733,1.0277372957475,0.4,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,961,1444,218,1135,743,309,0.413662239089184,0.604366347177849,0.22684703433923,0.413662239089184,961,2405,0.481150938798163,1.04556888964938,0.5,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,746,1659,181,1313,565,346,0.343453510436433,0.699148029818956,0.242627345844504,0.343453510436433,746,2405,0.0624431415735261,1.14160299575154,0.6,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,579,1826,153,1452,426,374,0.290322580645161,0.773162939297125,0.264248704663212,0.290322580645161,579,2405,0.00324231283294671,1.27987278509768,0.7,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,416,1989,132,1594,284,395,0.250474383301708,0.84877529286475,0.317307692307692,0.250474383301708,416,2405,3.14651170442744e-07,1.65630595718524,0.8,0.531168346963644,0.501654033711369,0.560682660215919,0.0150585997932003
