phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2220,185,501,159,1719,26,0.950664136622391,0.0846645367412141,0.225675675675676,0.950664136622391,2220,2405,0.00707593732204038,1.03859642151067,0.01,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2220,185,501,159,1719,26,0.950664136622391,0.0846645367412141,0.225675675675676,0.950664136622391,2220,2405,0.00707593732204038,1.03859642151067,0.05,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2109,296,485,254,1624,42,0.920303605313093,0.135250266240682,0.229966808914177,0.920303605313093,2109,2405,0.000411054114932904,1.0642427159963,0.2,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1938,467,464,404,1474,63,0.88045540796964,0.215122470713525,0.239422084623323,0.88045540796964,1938,2405,3.9898317389177e-07,1.12177425791519,0.3,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1720,685,433,591,1287,94,0.821631878557875,0.314696485623003,0.251744186046512,0.821631878557875,1720,2405,2.79497088146927e-10,1.19893136591429,0.4,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1477,928,393,794,1084,134,0.74573055028463,0.422790202342918,0.266079891672309,0.74573055028463,1477,2405,1.02403262440324e-12,1.29195754006876,0.5,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1215,1190,335,998,880,192,0.635673624288425,0.531416400425985,0.275720164609054,0.635673624288425,1215,2405,1.17746896424945e-11,1.3565853027428,0.6,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,941,1464,273,1210,668,254,0.518026565464896,0.644302449414271,0.290116896918172,0.518026565464896,941,2405,2.98580325034541e-11,1.45636809871718,0.7,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,648,1757,206,1436,442,321,0.390891840607211,0.764643237486688,0.317901234567901,0.390891840607211,648,2405,4.25587976165788e-12,1.66084813724059,0.8,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,329,2076,117,1666,212,410,0.222011385199241,0.887113951011715,0.355623100303951,0.222011385199241,329,2405,1.08925070852929e-09,1.96668576134045,0.9,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,154,2251,51,1775,103,476,0.0967741935483871,0.945154419595314,0.331168831168831,0.0967741935483871,154,2405,0.000847425931945499,1.76448481052302,0.95,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,38,2367,21,1861,17,506,0.0398481973434535,0.990947816826411,0.552631578947369,0.0398481973434535,38,2405,6.42382483068376e-06,4.40205380064739,0.99,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.617020610160997,0.589826668797454,0.644214551524541,0.0138747148305
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2194,211,499,183,1695,28,0.946869070208729,0.097444089456869,0.227438468550593,0.946869070208729,2194,2405,0.00119906135505265,1.04909741230206,0.01,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2194,211,499,183,1695,28,0.946869070208729,0.097444089456869,0.227438468550593,0.946869070208729,2194,2405,0.00119906135505265,1.04909741230206,0.05,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2075,330,484,287,1591,43,0.918406072106262,0.152822151224707,0.233253012048193,0.918406072106262,2075,2405,1.54382716208704e-05,1.0840770606006,0.2,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1910,495,457,425,1453,70,0.867172675521822,0.226304579339723,0.239267015706806,0.867172675521822,1910,2405,1.3483664899555e-06,1.12081919107363,0.3,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1677,728,426,627,1251,101,0.808349146110057,0.333865814696486,0.254025044722719,0.808349146110057,1677,2405,1.37122273684167e-10,1.21349296274555,0.4,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1470,935,379,787,1091,148,0.719165085388994,0.419062832800852,0.257823129251701,0.719165085388994,1470,2405,5.56515347445316e-09,1.23793953286941,0.5,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1212,1193,331,997,881,196,0.628083491461101,0.530883919062833,0.273102310231023,0.628083491461101,1212,2405,1.2398997307835e-10,1.33886583083308,0.6,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,959,1446,272,1191,687,255,0.516129032258065,0.634185303514377,0.283628779979145,0.516129032258065,959,2405,7.15284084169741e-10,1.41090294407663,0.7,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,661,1744,212,1429,449,315,0.402277039848197,0.760915867944622,0.320726172465961,0.402277039848197,661,2405,5.08956279207416e-13,1.6825752357125,0.8,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,353,2052,147,1672,206,380,0.278937381404175,0.890308839190628,0.41643059490085,0.278937381404175,353,2405,7.32813639056519e-20,2.54293399163612,0.9,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,190,2215,79,1767,111,448,0.149905123339658,0.940894568690096,0.415789473684211,0.149905123339658,190,2405,2.04125097739117e-10,2.53623262731422,0.95,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,34,2371,18,1862,16,509,0.0341555977229602,0.991480298189563,0.529411764705882,0.0341555977229602,34,2405,6.50292386715756e-05,4.00901328273245,0.99,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.621189524970042,0.593635094337508,0.648743955602575,0.0140586413066154
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2209,196,501,170,1708,26,0.950664136622391,0.0905218317358893,0.226799456767768,0.950664136622391,2209,2405,0.00159099616447758,1.04528527434242,0.01,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2209,196,501,170,1708,26,0.950664136622391,0.0905218317358893,0.226799456767768,0.950664136622391,2209,2405,0.00159099616447758,1.04528527434242,0.05,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2103,302,495,270,1608,32,0.939278937381404,0.143769968051118,0.235378031383738,0.939278937381404,2103,2405,6.78381302401181e-08,1.09699368432977,0.2,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1934,471,476,420,1458,51,0.903225806451613,0.223642172523962,0.24612202688728,0.903225806451613,1934,2405,8.2672743878703e-12,1.16341431036772,0.3,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1746,659,447,579,1299,80,0.84819734345351,0.308306709265176,0.256013745704467,0.84819734345351,1746,2405,1.32162682564088e-13,1.22626221016605,0.4,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1511,894,406,773,1105,121,0.770398481973435,0.41160809371672,0.268696227663799,0.770398481973435,1511,2405,5.98803138682032e-15,1.30932882275666,0.5,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1247,1158,345,976,902,182,0.654648956356736,0.519701810436635,0.276663993584603,0.654648956356736,1247,2405,1.35362850922485e-12,1.36300525503099,0.6,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,945,1460,282,1215,663,245,0.535104364326376,0.646964856230032,0.298412698412698,0.535104364326376,945,2405,8.51385385963042e-14,1.515725484472,0.7,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,654,1751,210,1434,444,317,0.398481973434535,0.763578274760383,0.321100917431193,0.398481973434535,654,2405,6.37313756518265e-13,1.68547104979743,0.8,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,319,2086,121,1680,198,406,0.229601518026565,0.894568690095847,0.379310344827586,0.229601518026565,319,2405,2.32598159006205e-12,2.17773561037318,0.9,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,156,2249,65,1787,91,462,0.123339658444023,0.951544195953142,0.416666666666667,0.123339658444023,156,2405,9.80345505786226e-09,2.54540525887774,0.95,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,29,2376,11,1860,18,516,0.0208728652751423,0.990415335463259,0.379310344827586,0.0208728652751423,29,2405,0.0429145896477523,2.17773561037318,0.99,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.632817725668027,0.606083387298756,0.659552064037297,0.0136402191979789
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,2241,164,506,143,1735,21,0.960151802656546,0.0761448349307774,0.225792057117358,0.960151802656546,2241,2405,0.0031771806314538,1.0392882336536,0.01,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,2241,164,506,143,1735,21,0.960151802656546,0.0761448349307774,0.225792057117358,0.960151802656546,2241,2405,0.0031771806314538,1.0392882336536,0.05,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,2151,254,495,222,1656,32,0.939278937381404,0.118210862619808,0.230125523012552,0.939278937381404,2151,2405,7.92630007445884e-05,1.0651967659434,0.2,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,1959,446,471,390,1488,56,0.893738140417457,0.207667731629393,0.240428790199081,0.893738140417457,1959,2405,4.03199797579089e-08,1.12798402399461,0.3,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,1730,675,437,585,1293,90,0.829222011385199,0.311501597444089,0.252601156069364,0.829222011385199,1730,2405,5.3369734050204e-11,1.20439206293999,0.4,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,1508,897,406,776,1102,121,0.770398481973435,0.413205537806177,0.269230769230769,0.770398481973435,1508,2405,2.93070345134011e-15,1.31289323878957,0.5,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,1222,1183,326,982,896,201,0.618595825426945,0.522896698615548,0.266775777414075,0.618595825426945,1222,2405,9.70927115468757e-09,1.29656580374085,0.6,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,958,1447,276,1196,682,251,0.523719165085389,0.636847710330138,0.288100208768267,0.523719165085389,958,2405,4.90866281798748e-11,1.44214749564569,0.7,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,641,1764,215,1452,426,312,0.407969639468691,0.773162939297125,0.335413416536662,0.407969639468691,641,2405,8.4122852495589e-16,1.79851404441831,0.8,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,357,2048,121,1642,236,406,0.229601518026565,0.87433439829606,0.338935574229692,0.229601518026565,357,2405,1.46949336606812e-08,1.82708326633004,0.9,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,189,2216,62,1751,127,465,0.117647058823529,0.932374866879659,0.328042328042328,0.117647058823529,189,2405,0.000323063583902279,1.73969430291802,0.95,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,35,2370,16,1859,19,511,0.0303605313092979,0.989882854100106,0.457142857142857,0.0303605313092979,35,2405,0.00153792537872457,3.00089883151903,0.99,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.617442452607138,0.590540908799207,0.644343996415069,0.0137255296628544
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,2243,162,504,139,1739,23,0.956356736242884,0.0740149094781683,0.224699063753901,0.956356736242884,2243,2405,0.0136735716452717,1.032799281578,0.01,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,2243,162,504,139,1739,23,0.956356736242884,0.0740149094781683,0.224699063753901,0.956356736242884,2243,2405,0.0136735716452717,1.032799281578,0.05,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,2127,278,484,235,1643,43,0.918406072106262,0.125133120340788,0.227550540667607,0.918406072106262,2127,2405,0.00541493875276418,1.04976664845743,0.2,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,1940,465,462,400,1478,65,0.876660341555977,0.212992545260916,0.238144329896907,0.876660341555977,1940,2405,1.95712680599184e-06,1.1139161850082,0.3,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,1719,686,427,586,1292,100,0.810246679316888,0.312034078807242,0.248400232693426,0.810246679316888,1719,2405,2.24260310458656e-08,1.17774246420829,0.4,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,1501,904,388,765,1113,139,0.736242884250474,0.407348242811502,0.258494337108594,0.736242884250474,1501,2405,1.20315324240882e-09,1.24228583703719,0.5,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,1247,1158,358,989,889,169,0.679316888045541,0.526624068157615,0.287089013632719,0.679316888045541,1247,2405,4.64985963857517e-17,1.43504737429643,0.6,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,996,1409,308,1190,688,219,0.584440227703985,0.633652822151225,0.309236947791165,0.584440227703985,996,2405,6.66542830735836e-19,1.59531794713384,0.7,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,721,1684,245,1402,476,282,0.464895635673624,0.74653887113951,0.339805825242718,0.464895635673624,721,2405,1.02785363891109e-19,1.83418908360308,0.8,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,397,2008,143,1624,254,384,0.27134724857685,0.864749733759318,0.360201511335013,0.27134724857685,397,2405,1.65283746441293e-12,2.00626036546191,0.9,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,200,2205,79,1757,121,448,0.149905123339658,0.935569755058573,0.395,0.149905123339658,200,2405,3.67269056788948e-09,2.32662662505685,0.95,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,41,2364,19,1856,22,508,0.0360531309297913,0.98828541001065,0.463414634146342,0.0360531309297913,41,2405,0.00043404517904384,3.07762635846127,0.99,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_CD_deLange2017,Immune_Dysregulation,Crohns Disease,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.632961707820302,0.605421125424975,0.66050229021563,0.0140515757496384
PASS_Crohns_Disease,Immune_Dysregulation,Crohns Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.628597280404484,0.601081191273478,0.65611336953549,0.0140390789565774
PASS_Crohns_Disease,Immune_Dysregulation,Crohns Disease,527,1878,2244,161,502,136,1742,25,0.952561669829222,0.0724174653887114,0.223707664884135,0.952561669829222,2244,2405,0.0480333394353023,1.02692928584344,0.01,0.628597280404484,0.601081191273478,0.65611336953549,0.0140390789565774
PASS_Crohns_Disease,Immune_Dysregulation,Crohns Disease,527,1878,2244,161,502,136,1742,25,0.952561669829222,0.0724174653887114,0.223707664884135,0.952561669829222,2244,2405,0.0480333394353023,1.02692928584344,0.05,0.628597280404484,0.601081191273478,0.65611336953549,0.0140390789565774
PASS_Crohns_Disease,Immune_Dysregulation,Crohns Disease,527,1878,2100,305,483,261,1617,44,0.916508538899431,0.138977635782748,0.23,0.916508538899431,2100,2405,0.000625258335957665,1.06444219916706,0.2,0.628597280404484,0.601081191273478,0.65611336953549,0.0140390789565774
PASS_Crohns_Disease,Immune_Dysregulation,Crohns Disease,527,1878,1934,471,457,401,1477,70,0.867172675521822,0.213525026624068,0.236297828335057,0.867172675521822,1934,2405,2.30780382682729e-05,1.10260682777927,0.3,0.628597280404484,0.601081191273478,0.65611336953549,0.0140390789565774
PASS_Crohns_Disease,Immune_Dysregulation,Crohns Disease,527,1878,1703,702,428,603,1275,99,0.812144212523719,0.321086261980831,0.251321197886083,0.812144212523719,1703,2405,1.06539405713675e-09,1.19624065185847,0.4,0.628597280404484,0.601081191273478,0.65611336953549,0.0140390789565774
PASS_Crohns_Disease,Immune_Dysregulation,Crohns Disease,527,1878,1471,934,386,793,1085,141,0.732447817836812,0.422257720979766,0.262406526172672,0.732447817836812,1471,2405,5.91416811339627e-11,1.26777603861524,0.5,0.628597280404484,0.601081191273478,0.65611336953549,0.0140390789565774
