phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2396,9,527,9,1869,0,1,0.00479233226837061,0.219949916527546,1,2396,2405,0.220108275162087,1.00481540930979,0.01,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2337,68,515,56,1822,12,0.977229601518026,0.0298189563365282,0.220367993153616,0.977229601518026,2337,2405,0.458443029972428,1.00726519849114,0.05,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1967,438,439,350,1528,88,0.833017077798862,0.186368477103301,0.223182511438739,0.833017077798862,1967,2405,0.338085854828635,1.02382596342033,0.2,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1646,759,375,607,1271,152,0.71157495256167,0.32321618743344,0.227825030376671,0.71157495256167,1646,2405,0.137576429533279,1.05140657821465,0.3,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1417,988,332,793,1085,195,0.629981024667932,0.422257720979766,0.234297812279464,0.629981024667932,1417,2405,0.0313469067983837,1.0904187689644,0.4,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1201,1204,296,973,905,231,0.561669829222011,0.518104366347178,0.246461282264779,0.561669829222011,1201,2405,0.0013428258637323,1.16554247434137,0.5,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1019,1386,273,1132,746,254,0.518026565464896,0.602768903088392,0.267909715407262,0.518026565464896,1019,2405,9.59982428873344e-07,1.30409368625077,0.6,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,848,1557,237,1267,611,290,0.449715370018975,0.674653887113951,0.279481132075472,0.449715370018975,848,2405,1.79225708344523e-07,1.38226753665407,0.7,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,643,1762,184,1419,459,343,0.349146110056926,0.755591054313099,0.286158631415241,0.349146110056926,643,2405,2.71113681604735e-06,1.42853245029827,0.8,0.556520825376425,0.527785962081432,0.585255688671419,0.014660913935996
