phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2356,49,523,45,1833,4,0.992409867172675,0.023961661341853,0.221986417657046,0.992409867172675,2356,2405,0.0145729404417825,1.01677344819983,0.05,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2155,250,499,222,1656,28,0.946869070208729,0.118210862619808,0.231554524361949,0.946869070208729,2155,2405,5.27836032675535e-06,1.07380441657729,0.2,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1985,420,478,371,1507,49,0.907020872865275,0.197550585729499,0.24080604534005,0.907020872865275,1985,2405,5.72234534011673e-09,1.13031532796349,0.3,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1793,612,443,528,1350,84,0.840607210626186,0.281150159744409,0.24707194645845,0.840607210626186,1793,2405,4.83098903806869e-09,1.16937803078221,0.4,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1562,843,407,723,1155,120,0.772296015180266,0.384984025559105,0.26056338028169,0.772296015180266,1562,2405,1.01984121843373e-11,1.25573326104635,0.5,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1280,1125,345,943,935,182,0.654648956356736,0.502129925452609,0.26953125,0.654648956356736,1280,2405,1.59529785442544e-10,1.31489918720636,0.6,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1001,1404,277,1154,724,250,0.52561669829222,0.614483493077742,0.276723276723277,0.52561669829222,1001,2405,1.08827644987805e-08,1.36340905993479,0.7,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,693,1712,203,1388,490,324,0.385199240986717,0.739084132055378,0.292929292929293,0.385199240986717,693,2405,4.80312029935115e-08,1.47633505014909,0.8,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,343,2062,107,1642,236,420,0.20303605313093,0.87433439829606,0.311953352769679,0.20303605313093,343,2405,1.55194659604191e-05,1.61568520245714,0.9,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,171,2234,57,1764,114,470,0.108159392789374,0.939297124600639,0.333333333333333,0.108159392789374,171,2405,0.00035313904273843,1.78178368121442,0.95,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,37,2368,13,1854,24,514,0.0246679316888046,0.987220447284345,0.351351351351351,0.0246679316888046,37,2405,0.0685753319102684,1.93026565464896,0.99,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.606867595023168,0.580292099639968,0.633443090406369,0.0135591753689479
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2355,50,524,47,1831,3,0.994307400379507,0.0250266240681576,0.222505307855626,0.994307400379507,2355,2405,0.00484558175773792,1.01983031016533,0.05,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2156,249,499,221,1657,28,0.946869070208729,0.117678381256656,0.231447124304267,0.946869070208729,2156,2405,7.24247506465506e-06,1.07315637528787,0.2,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1985,420,477,370,1508,50,0.905123339658444,0.197018104366347,0.240302267002519,0.905123339658444,1985,2405,1.26509965944504e-08,1.12720267365952,0.3,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1794,611,443,527,1351,84,0.840607210626186,0.280617678381257,0.246934225195095,0.840607210626186,1794,2405,6.45272771979424e-09,1.16851246599258,0.4,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1560,845,407,725,1153,120,0.772296015180266,0.38604898828541,0.260897435897436,0.772296015180266,1560,2405,7.27713041965065e-12,1.25791146271339,0.5,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1283,1122,348,943,935,179,0.66034155597723,0.502129925452609,0.271239282930631,0.66034155597723,1283,2405,3.04079927506798e-11,1.32633309318207,0.6,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,999,1406,276,1155,723,251,0.523719165085389,0.615015974440895,0.276276276276276,0.523719165085389,999,2405,1.45822110766038e-08,1.36036596408072,0.7,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,693,1712,202,1387,491,325,0.383301707779886,0.738551650692226,0.291486291486291,0.383301707779886,693,2405,8.8135560578563e-08,1.46607048311737,0.8,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,343,2062,107,1642,236,420,0.20303605313093,0.87433439829606,0.311953352769679,0.20303605313093,343,2405,1.55194659604191e-05,1.61568520245714,0.9,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,172,2233,57,1763,115,470,0.108159392789374,0.938764643237487,0.331395348837209,0.108159392789374,172,2405,0.000381605346695196,1.76628991007343,0.95,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,37,2368,13,1854,24,514,0.0246679316888046,0.987220447284345,0.351351351351351,0.0246679316888046,37,2405,0.0685753319102684,1.93026565464896,0.99,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.606045633753862,0.579474025247533,0.632617242260192,0.0135571922320631
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2356,49,525,47,1831,2,0.996204933586338,0.0250266240681576,0.222835314091681,0.996204933586338,2356,2405,0.000779227252351943,1.02177655121526,0.05,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2155,250,499,222,1656,28,0.946869070208729,0.118210862619808,0.231554524361949,0.946869070208729,2155,2405,5.27836032675535e-06,1.07380441657729,0.2,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1986,419,479,371,1507,48,0.908918406072106,0.197550585729499,0.241188318227593,0.908918406072106,1986,2405,2.48491584160532e-09,1.13268000438183,0.3,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1794,611,443,527,1351,84,0.840607210626186,0.280617678381257,0.246934225195095,0.840607210626186,1794,2405,6.45272771979424e-09,1.16851246599258,0.4,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1564,841,407,721,1157,120,0.772296015180266,0.383919062832801,0.260230179028133,0.772296015180266,1564,2405,1.05142774167288e-11,1.25356258989502,0.5,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1286,1119,346,938,940,181,0.656546489563567,0.499467518636848,0.26905132192846,0.656546489563567,1286,2405,2.15238845044399e-10,1.31169607170253,0.6,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,997,1408,276,1157,721,251,0.523719165085389,0.616080937167199,0.276830491474423,0.523719165085389,997,2405,1.08546782526152e-08,1.36413951737914,0.7,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,692,1713,203,1389,489,324,0.385199240986717,0.73961661341853,0.293352601156069,0.385199240986717,692,2405,4.61824765952717e-08,1.4793541402312,0.8,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,345,2060,108,1641,237,419,0.204933586337761,0.873801916932907,0.31304347826087,0.204933586337761,345,2405,1.17346463264815e-05,1.62390411452454,0.9,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,173,2232,57,1762,116,470,0.108159392789374,0.938232161874334,0.329479768786127,0.108159392789374,173,2405,0.000542132794346984,1.75106327291762,0.95,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,37,2368,13,1854,24,514,0.0246679316888046,0.987220447284345,0.351351351351351,0.0246679316888046,37,2405,0.0685753319102684,1.93026565464896,0.99,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.606440195371151,0.579837452194949,0.633042938547352,0.0135730775596086
PASS_Multiple_sclerosis,Immune_Dysregulation,Multiple Sclerosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.605874875973269,0.579325674714519,0.632424077232019,0.0135457597528152
