phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2395,10,527,10,1868,0,1,0.0053248136315229,0.220041753653445,1,2395,2405,0.130646348285204,1.00535331905782,0.01,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2311,94,516,83,1795,11,0.979127134724858,0.04419595314164,0.223279965382951,0.979127134724858,2311,2405,0.0149888924268412,1.02440153705475,0.05,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1897,508,451,432,1446,76,0.855787476280835,0.230031948881789,0.237743806009489,0.855787476280835,1897,2405,1.29891190611267e-05,1.11145842355146,0.2,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1603,802,393,668,1210,134,0.74573055028463,0.35569755058573,0.245165315034311,0.74573055028463,1603,2405,1.08215044083934e-05,1.15742311854094,0.3,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1309,1096,339,908,970,188,0.64326375711575,0.483493077742279,0.258976317799847,0.64326375711575,1309,2405,2.47280661406394e-07,1.24541168645709,0.4,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1103,1302,309,1084,794,218,0.586337760910816,0.577209797657082,0.28014505893019,0.586337760910816,1103,2405,3.91504766525036e-11,1.38682911207873,0.5,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,912,1493,281,1247,631,246,0.533206831119545,0.664004259850905,0.308114035087719,0.533206831119545,912,2405,4.20368336516859e-16,1.58694521211174,0.6,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,716,1689,245,1407,471,282,0.464895635673624,0.749201277955272,0.342178770949721,0.464895635673624,716,2405,3.06414341710243e-20,1.85366030529738,0.7,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,537,1868,213,1554,324,314,0.404174573055029,0.827476038338658,0.396648044692737,0.404174573055029,537,2405,5.29359327554427e-27,2.342715580856,0.8,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,299,2106,151,1730,148,376,0.286527514231499,0.921192758253461,0.505016722408027,0.286527514231499,299,2405,5.94414982393692e-32,3.63580183599159,0.9,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,170,2235,92,1800,78,435,0.174573055028463,0.958466453674122,0.541176470588235,0.174573055028463,170,2405,1.14608790860797e-21,4.20318201722376,0.95,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,42,2363,25,1861,17,502,0.047438330170778,0.990947816826411,0.595238095238095,0.047438330170778,42,2405,1.13066756533843e-07,5.24054023886595,0.99,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.632129137339776,0.603237789986171,0.66102048469338,0.0147407542084936
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2395,10,527,10,1868,0,1,0.0053248136315229,0.220041753653445,1,2395,2405,0.130646348285204,1.00535331905782,0.01,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2306,99,517,89,1789,10,0.981024667931689,0.0473908413205538,0.22419774501301,0.981024667931689,2306,2405,0.00268800525616382,1.02982913715803,0.05,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1901,504,447,424,1454,80,0.84819734345351,0.225772097976571,0.235139400315623,0.84819734345351,1901,2405,0.000170473760580903,1.09553962242482,0.2,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1591,814,389,676,1202,138,0.738140417457306,0.359957401490948,0.244500314267756,0.738140417457306,1591,2405,2.36644250193094e-05,1.15326764058637,0.3,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1314,1091,347,911,967,180,0.658444022770398,0.485090521831736,0.264079147640792,0.658444022770398,1314,2405,4.59978175263809e-09,1.27875685084055,0.4,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1086,1319,311,1103,775,216,0.590132827324478,0.587326943556976,0.286372007366483,0.590132827324478,1086,2405,5.48998393020924e-13,1.43002509640693,0.5,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,889,1516,276,1265,613,251,0.523719165085389,0.673588924387646,0.310461192350956,0.523719165085389,889,2405,3.00239781106988e-16,1.60447731163191,0.6,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,712,1693,248,1414,464,279,0.470588235294118,0.752928647497338,0.348314606741573,0.470588235294118,712,2405,6.22016738943128e-22,1.90466531440162,0.7,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,539,1866,212,1551,327,315,0.402277039848197,0.825878594249201,0.393320964749536,0.402277039848197,539,2405,4.27303070844352e-26,2.31032501784378,0.8,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,326,2079,158,1710,168,369,0.299810246679317,0.910543130990415,0.484662576687117,0.299810246679317,326,2405,7.98785102860457e-31,3.35145025752236,0.9,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,184,2221,102,1796,82,425,0.193548387096774,0.956336528221512,0.554347826086957,0.193548387096774,184,2405,3.27188914874466e-25,4.43273013375295,0.95,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,30,2375,17,1865,13,510,0.032258064516129,0.99307774227902,0.566666666666667,0.032258064516129,30,2405,3.26328676325827e-05,4.66004962779156,0.99,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.633338082218356,0.604558514806935,0.662117649629777,0.0146837225777771
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2391,14,527,14,1864,0,1,0.00745473908413206,0.220409870347135,1,2391,2405,0.0498424248482205,1.00751072961373,0.01,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2303,102,516,91,1787,11,0.979127134724858,0.0484558040468584,0.22405557967868,0.979127134724858,2303,2405,0.00458590453271762,1.02898755400855,0.05,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1931,474,447,394,1484,80,0.84819734345351,0.209797657082002,0.231486276540653,0.84819734345351,1931,2405,0.00290783301963115,1.07339259501731,0.2,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1608,797,374,644,1234,153,0.709677419354839,0.342917997870075,0.232587064676617,0.709677419354839,1608,2405,0.024339135997574,1.080043916976,0.3,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1363,1042,339,854,1024,188,0.64326375711575,0.454739084132055,0.248716067498166,0.64326375711575,1363,2405,6.73941060667683e-05,1.17973567955408,0.4,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,1120,1285,299,1057,821,228,0.567362428842505,0.56283280085197,0.266964285714286,0.567362428842505,1120,2405,1.50918908730075e-07,1.29781564112817,0.5,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,909,1496,256,1225,653,271,0.485768500948767,0.652289669861555,0.281628162816282,0.485768500948767,909,2405,1.13434918715743e-08,1.39704937945143,0.6,0.596279097024773,0.567294326180607,0.625263867868939,0.014788420130571
