phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2371,34,522,29,1849,5,0.990512333965844,0.0154419595314164,0.2201602699283,0.990512333965844,2371,2405,0.404674914258702,1.00604768155103,0.01,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2264,141,486,100,1778,41,0.922201138519924,0.053248136315229,0.214664310954064,0.922201138519924,2264,2405,0.0455013828502409,0.974068469145342,0.05,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1799,606,365,444,1434,162,0.692599620493359,0.236421725239617,0.202890494719288,0.692599620493359,1799,2405,0.00119189106740218,0.907044691273729,0.2,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1485,920,292,685,1193,235,0.554079696394687,0.364749733759318,0.196632996632997,0.554079696394687,1485,2405,0.000809197512651721,0.872222690552575,0.3,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1196,1209,228,910,968,299,0.432637571157495,0.484558040468584,0.190635451505017,0.432637571157495,1196,2405,0.0008004545660822,0.839352643216711,0.4,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,958,1447,179,1099,779,348,0.33965844402277,0.585197018104366,0.186847599164927,0.33965844402277,958,2405,0.00180062722916401,0.818842821405344,0.5,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,758,1647,142,1262,616,385,0.269449715370019,0.67199148029819,0.187335092348285,0.269449715370019,758,2405,0.0108558837525666,0.821471697183272,0.6,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,579,1826,111,1410,468,416,0.210626185958254,0.750798722044728,0.191709844559585,0.210626185958254,579,2405,0.0738023068231748,0.845205079550431,0.7,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,426,1979,93,1545,333,434,0.176470588235294,0.822683706070288,0.21830985915493,0.176470588235294,426,2405,1,0.99523052464229,0.8,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,286,2119,69,1661,217,458,0.130929791271347,0.884451544195953,0.241258741258741,0.130929791271347,286,2405,0.360685288023095,1.1331158894359,0.9,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,156,2249,39,1761,117,488,0.0740037950664137,0.937699680511182,0.25,0.0740037950664137,156,2405,0.367370099126791,1.18785578747628,0.95,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,26,2379,9,1861,17,518,0.0170777988614801,0.990947816826411,0.346153846153846,0.0170777988614801,26,2405,0.148507396484379,1.88659448599174,0.99,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.455314002340089,0.426739136300283,0.483888868379895,0.0145792811833284
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2375,30,521,24,1854,6,0.988614800759013,0.012779552715655,0.219368421052632,0.988614800759013,2375,2405,1,1.00141240335784,0.01,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2279,126,495,94,1784,32,0.939278937381404,0.0500532481363152,0.217200526546731,0.939278937381404,2279,2405,0.321174172625952,0.988770092153743,0.05,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1803,602,376,451,1427,151,0.713472485768501,0.240149094781683,0.208541320022185,0.713472485768501,1803,2405,0.0307581962624479,0.938963789960228,0.2,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1483,922,304,699,1179,223,0.57685009487666,0.372204472843451,0.204989885367498,0.57685009487666,1483,2405,0.0376003644549238,0.918850278353154,0.3,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1210,1195,244,912,966,283,0.462998102466793,0.485623003194888,0.201652892561983,0.462998102466793,1210,2405,0.0384688708286571,0.900114323429231,0.4,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,952,1453,184,1110,768,343,0.349146110056926,0.591054313099042,0.19327731092437,0.349146110056926,952,2405,0.0135245015828155,0.853771347248577,0.5,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,747,1658,144,1275,603,383,0.273244781783681,0.678913738019169,0.192771084337349,0.273244781783681,747,2405,0.0377580181871178,0.851001161177037,0.6,0.472451414864616,0.444071903337598,0.500830926391634,0.0144796086820329
