phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2368,37,514,24,1854,13,0.975332068311195,0.012779552715655,0.217060810810811,0.975332068311195,2368,2405,0.0685753319102684,0.987957726153412,0.01,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2235,170,473,116,1762,54,0.89753320683112,0.0617678381256656,0.211633109619687,0.89753320683112,2235,2405,0.00199043418603693,0.956621658586176,0.05,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1738,667,337,477,1401,190,0.639468690702087,0.253993610223642,0.193901035673188,0.639468690702087,1738,2405,2.10272095218917e-06,0.857189294174533,0.2,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1449,956,267,696,1182,260,0.506641366223909,0.370607028753994,0.184265010351967,0.506641366223909,1449,2405,4.52947956764449e-07,0.80496826207149,0.3,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1164,1241,201,915,963,326,0.381404174573055,0.487220447284345,0.172680412371134,0.381404174573055,1164,2405,9.40577757822666e-08,0.743797549167391,0.4,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,889,1516,144,1133,745,383,0.273244781783681,0.603301384451544,0.161979752530934,0.273244781783681,889,2405,1.75530209234239e-07,0.68879691300638,0.5,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,660,1745,107,1325,553,420,0.20303605313093,0.705537806176784,0.162121212121212,0.20303605313093,660,2405,2.58936890679672e-05,0.689514842278275,0.6,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,474,1931,73,1477,401,454,0.138519924098672,0.786474973375932,0.154008438818565,0.138519924098672,474,2405,9.22822626128422e-05,0.648729220591784,0.7,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,314,2091,54,1618,260,473,0.10246679316888,0.861554845580405,0.171974522292994,0.10246679316888,314,2405,0.0336309561967672,0.740125529119836,0.8,0.416376176359444,0.38863134679674,0.444121005922148,0.0141557854029726
