phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2356,49,523,45,1833,4,0.992409867172675,0.023961661341853,0.221986417657046,0.992409867172675,2356,2405,0.0145729404417825,1.01677344819983,0.05,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2155,250,499,222,1656,28,0.946869070208729,0.118210862619808,0.231554524361949,0.946869070208729,2155,2405,5.27836032675535e-06,1.07380441657729,0.2,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1984,421,477,371,1507,50,0.905123339658444,0.197550585729499,0.240423387096774,0.905123339658444,1984,2405,9.18547080682887e-09,1.12795065154516,0.3,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1793,612,443,528,1350,84,0.840607210626186,0.281150159744409,0.24707194645845,0.840607210626186,1793,2405,4.83098903806869e-09,1.16937803078221,0.4,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1562,843,407,723,1155,120,0.772296015180266,0.384984025559105,0.26056338028169,0.772296015180266,1562,2405,1.01984121843373e-11,1.25573326104635,0.5,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1282,1123,347,943,935,180,0.658444022770398,0.502129925452609,0.270670826833073,0.658444022770398,1282,2405,5.83766490902189e-11,1.32252179119017,0.6,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1001,1404,277,1154,724,250,0.52561669829222,0.614483493077742,0.276723276723277,0.52561669829222,1001,2405,1.08827644987805e-08,1.36340905993479,0.7,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,693,1712,203,1388,490,324,0.385199240986717,0.739084132055378,0.292929292929293,0.385199240986717,693,2405,4.80312029935115e-08,1.47633505014909,0.8,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,343,2062,107,1642,236,420,0.20303605313093,0.87433439829606,0.311953352769679,0.20303605313093,343,2405,1.55194659604191e-05,1.61568520245714,0.9,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,171,2234,57,1764,114,470,0.108159392789374,0.939297124600639,0.333333333333333,0.108159392789374,171,2405,0.00035313904273843,1.78178368121442,0.95,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,37,2368,13,1854,24,514,0.0246679316888046,0.987220447284345,0.351351351351351,0.0246679316888046,37,2405,0.0685753319102684,1.93026565464896,0.99,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.606770596520583,0.580195989841955,0.633345203199211,0.0135587219399156
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2355,50,524,47,1831,3,0.994307400379507,0.0250266240681576,0.222505307855626,0.994307400379507,2355,2405,0.00484558175773792,1.01983031016533,0.05,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2157,248,499,220,1658,28,0.946869070208729,0.117145899893504,0.231339823829393,0.946869070208729,2157,2405,7.18907033117309e-06,1.0725091157129,0.2,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1985,420,477,370,1508,50,0.905123339658444,0.197018104366347,0.240302267002519,0.905123339658444,1985,2405,1.26509965944504e-08,1.12720267365952,0.3,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1794,611,443,527,1351,84,0.840607210626186,0.280617678381257,0.246934225195095,0.840607210626186,1794,2405,6.45272771979424e-09,1.16851246599258,0.4,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1561,844,407,724,1154,120,0.772296015180266,0.385516506922258,0.260730301089045,0.772296015180266,1561,2405,7.34415721096377e-12,1.25682141811832,0.5,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1283,1122,348,943,935,179,0.66034155597723,0.502129925452609,0.271239282930631,0.66034155597723,1283,2405,3.04079927506798e-11,1.32633309318207,0.6,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,999,1406,276,1155,723,251,0.523719165085389,0.615015974440895,0.276276276276276,0.523719165085389,999,2405,1.45822110766038e-08,1.36036596408072,0.7,0.606037045344779,0.57946611790977,0.632607972779788,0.01355684474031
