phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2272,133,508,114,1764,19,0.963946869070209,0.060702875399361,0.223591549295775,0.963946869070209,2272,2405,0.0305318701350205,1.02624275516658,0.01,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2272,133,508,114,1764,19,0.963946869070209,0.060702875399361,0.223591549295775,0.963946869070209,2272,2405,0.0305318701350205,1.02624275516658,0.05,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2114,291,483,247,1631,44,0.916508538899431,0.131522896698616,0.228476821192053,0.916508538899431,2114,2405,0.00244608893588923,1.05530535625575,0.2,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1927,478,457,408,1470,70,0.867172675521822,0.217252396166134,0.237156201349248,0.867172675521822,1927,2405,1.08804097784726e-05,1.10785733648298,0.3,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1742,663,429,565,1313,98,0.81404174573055,0.300851970181044,0.246268656716418,0.81404174573055,1742,2405,1.0605138669845e-07,1.16433389069457,0.4,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1504,901,385,759,1119,142,0.730550284629981,0.404153354632588,0.255984042553192,0.730550284629981,1504,2405,1.06672103728472e-08,1.22607098707337,0.5,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1235,1170,331,974,904,196,0.628083491461101,0.51863684771033,0.268016194331984,0.628083491461101,1235,2405,2.88895971622651e-09,1.30480176655304,0.6,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,974,1431,268,1172,706,259,0.50853889943074,0.624068157614484,0.275154004106776,0.50853889943074,974,2405,5.48999315032299e-08,1.352742284888,0.7,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,668,1737,198,1408,470,329,0.375711574952562,0.749733759318424,0.296407185628743,0.375711574952562,668,2405,3.25621932696823e-08,1.50124752715087,0.8,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,362,2043,109,1625,253,418,0.206831119544592,0.865282215122471,0.301104972375691,0.206831119544592,362,2405,7.97959630243526e-05,1.53529186760768,0.9,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,162,2243,48,1764,114,479,0.0910815939278937,0.939297124600639,0.296296296296296,0.0910815939278937,162,2405,0.0179219672648704,1.50044941575951,0.95,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,41,2364,20,1857,21,507,0.0379506641366224,0.988817891373802,0.487804878048781,0.0379506641366224,41,2405,0.000151397436715222,3.39387367850366,0.99,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.592752797295359,0.565634982041673,0.619870612549044,0.013835874264827
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2253,152,507,132,1746,20,0.962049335863378,0.0702875399361022,0.225033288948069,0.962049335863378,2253,2405,0.00606408583015156,1.03478158805923,0.01,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2253,152,507,132,1746,20,0.962049335863378,0.0702875399361022,0.225033288948069,0.962049335863378,2253,2405,0.00606408583015156,1.03478158805923,0.05,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2079,326,480,279,1599,47,0.910815939278937,0.148562300319489,0.230880230880231,0.910815939278937,2079,2405,0.000306787196127644,1.06973879547583,0.2,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1926,479,458,410,1468,69,0.869070208728653,0.218317358892439,0.237798546209761,0.869070208728653,1926,2405,6.0711278647212e-06,1.11179417710655,0.3,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1726,679,423,575,1303,104,0.802656546489564,0.306176783812567,0.245075318655852,0.802656546489564,1726,2405,5.81141391899504e-07,1.15686031796424,0.4,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1472,933,377,783,1095,150,0.715370018975332,0.416932907348243,0.256114130434783,0.715370018975332,1472,2405,2.45510171584787e-08,1.2269085804892,0.5,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1234,1171,326,970,908,201,0.618595825426945,0.516506922257721,0.26418152350081,0.618595825426945,1234,2405,4.09960938635322e-08,1.27943057285441,0.6,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,949,1456,273,1202,676,254,0.518026565464896,0.640042598509052,0.287671232876712,0.518026565464896,949,2405,9.05803030698297e-11,1.43913297328857,0.7,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,681,1724,208,1405,473,319,0.394686907020873,0.748136315228967,0.305433186490455,0.394686907020873,681,2405,3.62265569486156e-10,1.56706556318224,0.8,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,342,2063,116,1652,226,411,0.22011385199241,0.879659211927583,0.339181286549708,0.22011385199241,342,2405,2.87678774467177e-08,1.82908767275109,0.9,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,171,2234,57,1764,114,470,0.108159392789374,0.939297124600639,0.333333333333333,0.108159392789374,171,2405,0.00035313904273843,1.78178368121442,0.95,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,45,2360,17,1850,28,510,0.032258064516129,0.985090521831736,0.377777777777778,0.032258064516129,45,2405,0.0163555689380319,2.16359447004608,0.99,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.603556005520832,0.576142547566324,0.630969463475339,0.013986715149228
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.622123640757962,0.595524744827102,0.648722536688823,0.0135711146432637
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2246,159,505,137,1741,22,0.958254269449715,0.0729499467518637,0.224844167408727,0.958254269449715,2246,2405,0.00974993515672414,1.03365968869992,0.01,0.622123640757962,0.595524744827102,0.648722536688823,0.0135711146432637
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2246,159,505,137,1741,22,0.958254269449715,0.0729499467518637,0.224844167408727,0.958254269449715,2246,2405,0.00974993515672414,1.03365968869992,0.05,0.622123640757962,0.595524744827102,0.648722536688823,0.0135711146432637
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2075,330,492,295,1583,35,0.933586337760911,0.157082002129925,0.23710843373494,0.933586337760911,2075,2405,1.69033612413359e-08,1.10756484037586,0.2,0.622123640757962,0.595524744827102,0.648722536688823,0.0135711146432637
