phenotype,mendelian_disease_group,complex_trait,n_ground_truth_positives,n_ground_truth_negatives,n_predicted_positives,n_predicted_negatives,n_true_positives,n_true_negatives,n_false_positives,n_false_negatives,sensitivity,specificity,precision,recall,n_genes_above_thresh,n_genes_total,fisher_p_value,odds_ratio,threshold,auc,auc_lower_ci,auc_upper_ci,auc_se
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2355,50,522,45,1833,5,0.990512333965844,0.023961661341853,0.221656050955414,0.990512333965844,2355,2405,0.0382241990787624,1.01482933070805,0.05,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,2151,254,496,223,1655,31,0.941176470588235,0.118743343982961,0.230590423059042,0.941176470588235,2151,2405,3.89210966860538e-05,1.06799360227475,0.2,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1974,431,475,379,1499,52,0.901328273244782,0.201810436634718,0.240628166160081,0.901328273244782,1974,2405,1.23624846872862e-08,1.12921580864156,0.3,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1773,632,439,544,1334,88,0.833017077798862,0.289669861554846,0.247602932882121,0.833017077798862,1773,2405,6.76268096965004e-09,1.17271819498221,0.4,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1545,860,411,744,1134,116,0.77988614800759,0.396166134185304,0.266019417475728,0.77988614800759,1545,2405,2.73873805845566e-14,1.29155748320834,0.5,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1282,1123,362,958,920,165,0.686907020872865,0.510117145899894,0.282371294851794,0.686907020872865,1282,2405,7.93087980823421e-16,1.40218628826004,0.6,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,1009,1396,300,1169,709,227,0.569259962049336,0.622470713525027,0.297324083250743,0.569259962049336,1009,2405,4.81667694860481e-15,1.50785642980064,0.7,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,693,1712,224,1409,469,303,0.425047438330171,0.750266240681576,0.323232323232323,0.425047438330171,693,2405,2.4155714067524e-14,1.70200232235407,0.8,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,378,2027,127,1627,251,400,0.240986717267552,0.866347177848775,0.335978835978836,0.240986717267552,378,2405,9.79381891611717e-09,1.8030799005118,0.9,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,186,2219,75,1767,111,452,0.142314990512334,0.940894568690096,0.403225806451613,0.142314990512334,186,2405,3.23590371616877e-09,2.40781578542489,0.95,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,38,2367,17,1857,21,510,0.032258064516129,0.988817891373802,0.447368421052632,0.032258064516129,38,2405,0.00222391107793605,2.88479262672811,0.99,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Primary_biliary_cirrhosis,Immune_Dysregulation,Primary Biliary Cirrhosis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.630057815149145,0.603225979969327,0.656889650328964,0.0136899633827278
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2359,46,524,43,1835,3,0.994307400379507,0.0228966986155485,0.222128020347605,0.994307400379507,2359,2405,0.0103793508574704,1.01760724681892,0.05,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,2152,253,500,226,1652,27,0.94876660341556,0.120340788072417,0.232342007434944,0.94876660341556,2152,2405,1.71010956196349e-06,1.07856155037193,0.2,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1991,414,478,365,1513,49,0.907020872865275,0.194355697550586,0.240080361627323,0.907020872865275,1991,2405,1.0882509361984e-08,1.12583291423727,0.3,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1782,623,449,545,1333,78,0.851992409867173,0.290202342917998,0.251964085297419,0.851992409867173,1782,2405,7.48998937146231e-12,1.20033139214595,0.4,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1538,867,411,751,1127,116,0.77988614800759,0.39989350372737,0.267230169050715,0.77988614800759,1538,2405,6.36103565995193e-15,1.29957957937733,0.5,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1282,1123,364,960,918,163,0.690702087286527,0.511182108626198,0.28393135725429,0.690702087286527,1282,2405,1.49384749754874e-16,1.4130049236646,0.6,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,1002,1403,302,1178,700,225,0.573055028462998,0.627263045793397,0.301397205588822,0.573055028462998,1002,2405,3.48032568838006e-16,1.53742477636216,0.7,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,701,1704,230,1407,471,297,0.436432637571158,0.749201277955272,0.328102710413695,0.436432637571158,701,2405,8.63259706139216e-16,1.7401708988506,0.8,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,379,2026,135,1634,244,392,0.256166982922201,0.870074547390841,0.356200527704486,0.256166982922201,379,2405,2.02869933768597e-11,1.97164587675366,0.9,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,193,2212,81,1766,112,446,0.153700189753321,0.940362087326944,0.419689119170984,0.153700189753321,193,2405,7.54490348014692e-11,2.57722282461372,0.95,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,43,2362,21,1856,22,506,0.0398481973434535,0.98828541001065,0.488372093023256,0.0398481973434535,43,2405,9.77729441519208e-05,3.40158702777299,0.99,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Rheumatoid_Arthritis,Immune_Dysregulation,Rheumatoid Arthritis,527,1878,0,2405,0,1878,0,527,0,1,,0,0,2405,1,,1,0.639248928469667,0.612596761011464,0.66590109592787,0.0135982944933846
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2405,0,527,0,1878,0,1,0,0.219126819126819,1,2405,2405,1,1,0,0.634858735826599,0.608110994569586,0.661606477083612,0.013647057531667
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2393,12,527,12,1866,0,1,0.00638977635782748,0.220225658169662,1,2393,2405,0.0805435462711789,1.0064308681672,0.01,0.634858735826599,0.608110994569586,0.661606477083612,0.013647057531667
PASS_Celiac,Immune_Dysregulation,Celiac Disease,527,1878,2357,48,524,45,1833,3,0.994307400379507,0.023961661341853,0.222316504030547,0.994307400379507,2357,2405,0.0071049385646437,1.01871756569161,0.05,0.634858735826599,0.608110994569586,0.661606477083612,0.013647057531667
